"","District","Bed","Station","set_lat","set_lon","haul","Sampler","species_code","size_class","scallop_no","sex","gonad","shell_height","first_annulus","field_age","mud_blister","worm","shell_damage","round_weight","meat_condition","meat_weight"
"220","WKI","WK1","H32",59.803,-144.872,6,"MDS",74120,1,1,1,3,135,32,11,0,0,3,0.21,0,0.016
"221","WKI","WK1","H32",59.803,-144.872,7,"MDS",74120,1,4,1,3,135,23,11,0,1,0,0.216,0,0.018
"222","WKI","WK1","H32",59.803,-144.872,7,"MDS",74120,1,2,2,3,136,27,11,0,1,0,0.252,0,0.02
"223","WKI","WK1","H32",59.803,-144.872,5,"MDS",74120,1,1,1,3,137,26,11,0,1,0,0.231,0,0.019
"224","WKI","WK1","H32",59.803,-144.872,7,"MDS",74120,1,6,1,3,139,30,11,0,0,0,0.255,0,0.017
"225","WKI","WK1","H32",59.803,-144.872,7,"MDS",74120,1,9,2,3,143,25,11,0,1,0,0.222,0,0.02
"226","WKI","WK1","H32",59.803,-144.872,6,"MDS",74120,1,5,2,3,144,29,11,0,0,0,0.253,0,0.02
"227","WKI","WK1","H32",59.803,-144.872,16,"MDS",74120,1,3,2,3,199,26,11,0,1,3,0.122,0,0.013
"228","WKI","WK1","H32",59.803,-144.872,13,"MDS",74120,1,3,2,3,128,37,12,0,0,0,0.143,0,0.014
"229","WKI","WK1","H32",59.803,-144.872,13,"MDS",74120,1,4,2,3,131,35,12,0,0,0,0.175,0,0.017
"230","WKI","WK1","H32",59.803,-144.872,7,"MDS",74120,1,1,2,3,136,33,12,0,0,0,0.21,0,0.019
"231","WKI","WK1","H32",59.803,-144.872,15,"MDS",74120,1,1,1,2,147,29,12,0,0,0,0.214,0,0.023
"232","WKI","WK1","H32",59.803,-144.872,11,"MDS",74120,1,3,1,3,132,34,13,0,0,0,0.15,0,0.014
"233","WKI","WK1","H32",59.803,-144.872,16,"MDS",74120,1,4,1,3,135,23,13,0,0,0,0.23,0,0.021
"234","WKI","WK1","H32",59.803,-144.872,14,"MDS",74120,1,4,2,3,137,30,14,0,0,3,0.316,0,0.018
"235","WKI","WK1","H32",59.803,-144.872,14,"MDS",74120,1,6,1,1,137,31,15,0,0,0,0.233,0,0.009
"236","WKI","WK1","H32",59.803,-144.872,13,"MDS",74120,1,5,0,1,140,36,15,0,0,0,0.124,0,0.008
"237","WKI","WK1","H32",59.803,-144.872,15,"MDS",74120,1,2,2,2,152,24,15,0,0,0,0.322,0,0.027
"238","WKI","WK1","H32",59.803,-144.872,14,"MDS",74120,1,3,2,3,134,34,16,0,0,3,0.168,0,0.012
"239","WKI","WK1","H32",59.803,-144.872,14,"MDS",74120,1,2,1,3,136,30,16,0,0,0,0.189,0,0.013
"240","WKI","WK1","H32",59.803,-144.872,11,"MDS",74120,1,6,1,2,149,30,17,0,1,0,0.197,0,0.016
"241","WKI","WK1","H32",59.803,-144.872,11,"MDS",74120,1,1,1,3,139,30,18,0,1,0,0.246,0,0.016
"242","WKI","WK1","H32",59.803,-144.872,11,"MDS",74120,1,9,1,2,139,35,19,1,0,0,0.197,0,0.014
"243","WKI","WK1","H32",59.803,-144.872,11,"MDS",74120,1,7,1,3,141,31,19,0,0,0,0.259,0,0.015
"244","WKI","WK1","H32",59.803,-144.872,11,"MDS",74120,1,2,1,1,144,29,21,0,1,0,0.228,0,0.013
"245","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,5,2,3,98,30,3,0,0,0,0.085,0,0.012
"246","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,10,1,3,101,31,3,0,0,0,0.094,0,0.008
"247","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,2,2,3,103,22,3,0,0,0,0.093,0,0.009
"248","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,1,0,0,104,21,3,0,0,1,0.081,0,0.007
"249","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,4,1,3,101,23,4,0,0,0,0.09,0,0.006
"250","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,7,1,3,105,22,4,0,0,0,0.111,0,0.013
"251","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,5,2,3,113,26,4,0,0,0,0.115,0,0.011
"252","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,10,1,3,118,28,4,0,0,0,0.129,0,0.01
"253","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,4,1,3,109,30,5,0,0,0,0.138,0,0.01
"254","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,9,1,3,111,36,5,0,1,0,0.132,0,0.012
"255","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,8,1,3,111,33,5,0,0,0,0.111,0,0.011
"256","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,6,2,3,116,38,5,0,0,0,0.128,0,0.009
"257","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,9,2,3,116,37,5,0,0,0,0.142,0,0.015
"258","WKI","WK1","L31",59.737,-144.887,3,"MDS",74120,1,3,1,3,116,35,5,0,0,0,0.128,0,0.013
"259","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,8,1,3,117,34,5,0,0,0,0.143,0,0.013
"260","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,10,2,3,117,32,5,0,0,0,0.136,0,0.011
"261","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,9,1,3,117,31,5,0,0,0,0.138,0,0.008
"262","WKI","WK1","L31",59.737,-144.887,17,"MDS",74120,1,7,1,3,117,21,5,0,0,0,0.166,0,0.013
"263","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,8,1,3,118,35,5,0,0,0,0.127,0,0.009
"264","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,8,2,3,118,32,5,0,0,0,0.16,0,0.012
"265","WKI","WK1","L31",59.737,-144.887,17,"MDS",74120,1,2,2,3,119,35,5,0,0,0,0.156,0,0.013
"266","WKI","WK1","L31",59.737,-144.887,17,"MDS",74120,1,10,1,3,119,33,5,0,0,0,0.16,0,0.024
"267","WKI","WK1","L31",59.737,-144.887,17,"MDS",74120,1,9,1,3,119,30,5,0,0,0,0.154,0,0.011
"268","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,4,1,3,119,29,5,0,0,0,0.155,0,0.015
"269","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,1,2,3,120,36,5,0,0,0,0.18,0,0.015
"270","WKI","WK1","L31",59.737,-144.887,17,"MDS",74120,1,3,2,3,120,31,5,0,0,0,0.17,0,0.012
"271","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,2,1,3,122,33,5,0,0,0,0.192,0,0.03
"272","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,6,1,3,123,34,5,0,0,0,0.131,0,0.016
"273","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,5,2,3,123,32,5,0,0,0,0.047,0,0.01
"274","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,9,1,3,124,34,5,0,0,0,0.145,0,0.017
"275","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,2,2,1,110,35,6,1,0,0,0.112,0,0.009
"276","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,3,2,3,110,31,6,0,0,0,0.128,0,0.014
"277","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,7,1,3,112,31,6,0,0,0,0.128,0,0.012
"278","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,5,1,3,113,35,6,0,0,0,0.115,0,0.009
"279","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,10,2,3,114,22,6,0,1,0,0.129,0,0.011
"280","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,9,2,3,115,38,6,0,0,0,0.15,0,0.011
"281","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,7,1,3,116,37,6,0,0,3,0.149,0,0.014
"282","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,2,1,3,118,30,6,0,0,0,0.152,0,0.013
"283","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,2,2,3,119,33,6,0,0,0,0.158,0,0.009
"284","WKI","WK1","L31",59.737,-144.887,14,"MDS",74120,1,5,1,3,119,33,6,0,0,0,0.115,0,0.012
"285","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,3,1,3,119,29,6,0,0,0,0.182,0,0.014
"286","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,6,2,3,119,24,6,0,0,0,0.151,0,0.016
"287","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,7,2,3,120,30,6,0,0,0,0.133,0,0.014
"288","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,4,2,3,122,36,6,0,0,0,0.18,0,0.013
"289","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,7,1,3,122,32,6,0,0,0,0.16,0,0.012
"290","WKI","WK1","L31",59.737,-144.887,17,"MDS",74120,1,8,1,3,123,25,6,0,0,0,0.14,0,0.007
"291","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,6,1,3,127,28,6,0,0,0,0.173,0,0.013
"292","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,4,1,3,127,20,6,0,0,0,0.151,0,0.013
"293","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,3,1,3,128,21,6,0,0,0,0.153,0,0.013
"294","WKI","WK1","L31",59.737,-144.887,17,"MDS",74120,1,4,2,3,129,29,6,0,0,0,0.16,0,0.013
"295","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,5,2,3,130,34,6,0,0,0,0.188,0,0.016
"296","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,3,1,3,136,24,6,0,0,0,0.151,0,0.017
"297","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,4,1,3,115,28,7,0,0,0,0.139,0,0.01
"298","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,3,1,3,115,27,7,0,1,0,0.143,0,0.013
"299","WKI","WK1","L31",59.737,-144.887,6,"MDS",74120,1,3,1,3,117,35,7,0,0,0,0.15,0,0.009
"300","WKI","WK1","L31",59.737,-144.887,13,"MDS",74120,1,6,1,3,118,34,7,0,0,2,0.131,0,0.013
"301","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,10,2,3,120,32,7,0,0,0,0.155,0,0.01
"302","WKI","WK1","L31",59.737,-144.887,7,"MDS",74120,1,3,1,3,121,31,7,0,0,0,0.139,0,0.015
"303","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,3,1,3,126,29,7,0,0,0,0.174,0,0.016
"304","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,9,2,3,127,22,7,0,0,0,0.179,0,0.016
"305","WKI","WK1","L31",59.737,-144.887,16,"MDS",74120,1,2,1,3,130,38,7,0,0,0,0.128,0,0.017
"306","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,1,1,3,110,24,8,0,0,0,0.131,0,0.009
"307","WKI","WK1","L31",59.737,-144.887,6,"MDS",74120,1,4,2,3,119,23,8,0,1,0,0.162,0,0.014
"308","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,1,2,3,123,33,8,0,0,0,0.185,0,0.017
"309","WKI","WK1","L31",59.737,-144.887,17,"MDS",74120,1,5,1,3,124,26,8,0,0,0,0.168,0,0.008
"310","WKI","WK1","L31",59.737,-144.887,13,"MDS",74120,1,1,1,3,127,30,8,0,0,0,0.184,0,0.017
"311","WKI","WK1","L31",59.737,-144.887,6,"MDS",74120,1,6,2,3,128,23,8,0,0,0,0.174,0,0.015
"312","WKI","WK1","L31",59.737,-144.887,3,"MDS",74120,1,5,2,3,129,27,8,0,0,0,0.218,0,0.016
"313","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,8,2,3,130,21,8,0,0,0,0.243,0,0.02
"314","WKI","WK1","L31",59.737,-144.887,8,"MDS",74120,1,7,2,3,135,25,8,0,0,0,0.226,0,0.02
"315","WKI","WK1","L31",59.737,-144.887,7,"MDS",74120,1,10,2,3,113,24,9,0,0,0,0.121,0,0.011
"316","WKI","WK1","L31",59.737,-144.887,4,"MDS",74120,1,6,2,3,122,21,9,0,0,0,0.157,0,0.013
"317","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,6,2,3,124,27,9,0,0,0,0.166,0,0.014
"318","WKI","WK1","L31",59.737,-144.887,3,"MDS",74120,1,6,2,3,127,35,9,0,0,0,0.168,0,0.018
"319","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,10,1,3,129,28,9,0,0,0,0.165,0,0.017
"320","WKI","WK1","L31",59.737,-144.887,13,"MDS",74120,1,2,1,3,132,32,9,0,0,0,0.174,0,0.016
"321","WKI","WK1","L31",59.737,-144.887,3,"MDS",74120,1,2,1,3,132,27,9,0,1,0,0.161,0,0.017
"322","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,5,1,3,134,22,9,0,0,1,0.188,0,0.02
"323","WKI","WK1","L31",59.737,-144.887,15,"MDS",74120,1,3,2,2,139,27,9,1,0,0,0.213,0,0.018
"324","WKI","WK1","L31",59.737,-144.887,3,"MDS",74120,1,8,2,3,118,29,10,0,0,0,0.168,0,0.017
"325","WKI","WK1","L31",59.737,-144.887,14,"MDS",74120,1,1,1,3,126,27,10,0,0,0,0.154,0,0.012
"326","WKI","WK1","L31",59.737,-144.887,3,"MDS",74120,1,10,2,3,127,30,10,0,0,0,0.165,0,0.016
"327","WKI","WK1","L31",59.737,-144.887,6,"MDS",74120,1,10,1,3,127,21,10,0,1,0,0.221,0,0.021
"328","WKI","WK1","L31",59.737,-144.887,14,"MDS",74120,1,7,2,3,128,29,10,0,0,0,0.161,0,0.016
"329","WKI","WK1","L31",59.737,-144.887,3,"MDS",74120,1,4,2,3,128,23,10,0,0,0,0.155,0,0.015
"330","WKI","WK1","L31",59.737,-144.887,9,"MDS",74120,1,2,1,3,129,24,10,0,0,0,0.169,0,0.011
"331","WKI","WK1","L31",59.737,-144.887,16,"MDS",74120,1,1,2,3,130,26,10,0,0,0,0.215,0,0.014
"332","WKI","WK1","L31",59.737,-144.887,1,"MDS",74120,1,8,1,0,133,30,10,0,0,1,0.194,0,0.019
"333","WKI","WK1","L31",59.737,-144.887,11,"MDS",74120,1,5,1,3,137,35,10,0,0,0,0.166,0,0.017
"334","WKI","WK1","L31",59.737,-144.887,7,"MDS",74120,1,8,1,3,137,34,10,0,1,0,0.275,0,0.02
"335","WKI","WK1","L31",59.737,-144.887,7,"MDS",74120,1,5,2,3,139,29,10,0,1,0,0.226,0,0.021
"336","WKI","WK1","L31",59.737,-144.887,2,"MDS",74120,1,1,1,2,140,30,10,0,0,0,0.162,0,0.019
"337","WKI","WK1","L31",59.737,-144.887,6,"MDS",74120,1,7,2,3,141,24,10,0,1,0,0.266,0,0.018
"338","WKI","WK1","L31",59.737,-144.887,10,"MDS",74120,1,1,2,3,129,28,11,0,0,0,0.222,0,0.014
"339","WKI","WK1","L31",59.737,-144.887,3,"MDS",74120,1,7,1,3,133,26,11,0,0,0,0.201,0,0.018
"340","WKI","WK1","L31",59.737,-144.887,6,"MDS",74120,1,8,2,3,133,24,11,0,0,0,0.203,0,0.018
"341","WKI","WK1","L31",59.737,-144.887,6,"MDS",74120,1,2,1,3,134,29,11,0,1,0,0.19,0,0.014
"342","WKI","WK1","L31",59.737,-144.887,6,"MDS",74120,1,1,1,3,135,32,11,0,0,3,0.21,0,0.016
"343","WKI","WK1","L31",59.737,-144.887,7,"MDS",74120,1,4,1,3,135,23,11,0,1,0,0.216,0,0.018
"344","WKI","WK1","L31",59.737,-144.887,7,"MDS",74120,1,2,2,3,136,27,11,0,1,0,0.252,0,0.02
"345","WKI","WK1","L31",59.737,-144.887,5,"MDS",74120,1,1,1,3,137,26,11,0,1,0,0.231,0,0.019
"346","WKI","WK1","L31",59.737,-144.887,7,"MDS",74120,1,6,1,3,139,30,11,0,0,0,0.255,0,0.017
"347","WKI","WK1","L31",59.737,-144.887,7,"MDS",74120,1,9,2,3,143,25,11,0,1,0,0.222,0,0.02
"348","WKI","WK1","L31",59.737,-144.887,6,"MDS",74120,1,5,2,3,144,29,11,0,0,0,0.253,0,0.02
"349","WKI","WK1","L31",59.737,-144.887,16,"MDS",74120,1,3,2,3,199,26,11,0,1,3,0.122,0,0.013
"350","WKI","WK1","L31",59.737,-144.887,13,"MDS",74120,1,3,2,3,128,37,12,0,0,0,0.143,0,0.014
"351","WKI","WK1","L31",59.737,-144.887,13,"MDS",74120,1,4,2,3,131,35,12,0,0,0,0.175,0,0.017
"352","WKI","WK1","L31",59.737,-144.887,7,"MDS",74120,1,1,2,3,136,33,12,0,0,0,0.21,0,0.019
"353","WKI","WK1","L31",59.737,-144.887,15,"MDS",74120,1,1,1,2,147,29,12,0,0,0,0.214,0,0.023
"354","WKI","WK1","L31",59.737,-144.887,11,"MDS",74120,1,3,1,3,132,34,13,0,0,0,0.15,0,0.014
"355","WKI","WK1","L31",59.737,-144.887,16,"MDS",74120,1,4,1,3,135,23,13,0,0,0,0.23,0,0.021
"356","WKI","WK1","L31",59.737,-144.887,14,"MDS",74120,1,4,2,3,137,30,14,0,0,3,0.316,0,0.018
"357","WKI","WK1","L31",59.737,-144.887,14,"MDS",74120,1,6,1,1,137,31,15,0,0,0,0.233,0,0.009
"358","WKI","WK1","L31",59.737,-144.887,13,"MDS",74120,1,5,0,1,140,36,15,0,0,0,0.124,0,0.008
"359","WKI","WK1","L31",59.737,-144.887,15,"MDS",74120,1,2,2,2,152,24,15,0,0,0,0.322,0,0.027
"360","WKI","WK1","L31",59.737,-144.887,14,"MDS",74120,1,3,2,3,134,34,16,0,0,3,0.168,0,0.012
"361","WKI","WK1","L31",59.737,-144.887,14,"MDS",74120,1,2,1,3,136,30,16,0,0,0,0.189,0,0.013
"362","WKI","WK1","L31",59.737,-144.887,11,"MDS",74120,1,6,1,2,149,30,17,0,1,0,0.197,0,0.016
"363","WKI","WK1","L31",59.737,-144.887,11,"MDS",74120,1,1,1,3,139,30,18,0,1,0,0.246,0,0.016
"364","WKI","WK1","L31",59.737,-144.887,11,"MDS",74120,1,9,1,2,139,35,19,1,0,0,0.197,0,0.014
"365","WKI","WK1","L31",59.737,-144.887,11,"MDS",74120,1,7,1,3,141,31,19,0,0,0,0.259,0,0.015
"366","WKI","WK1","L31",59.737,-144.887,11,"MDS",74120,1,2,1,1,144,29,21,0,1,0,0.228,0,0.013
"367","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,5,2,3,98,30,3,0,0,0,0.085,0,0.012
"368","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,10,1,3,101,31,3,0,0,0,0.094,0,0.008
"369","WKI","WK1","H35",59.825,-144.721,1,"MDS",74120,1,2,2,3,103,22,3,0,0,0,0.093,0,0.009
"370","WKI","WK1","H35",59.825,-144.721,1,"MDS",74120,1,1,0,0,104,21,3,0,0,1,0.081,0,0.007
"371","WKI","WK1","H35",59.825,-144.721,9,"MDS",74120,1,4,1,3,101,23,4,0,0,0,0.09,0,0.006
"372","WKI","WK1","H35",59.825,-144.721,1,"MDS",74120,1,7,1,3,105,22,4,0,0,0,0.111,0,0.013
"373","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,5,2,3,113,26,4,0,0,0,0.115,0,0.011
"374","WKI","WK1","H35",59.825,-144.721,9,"MDS",74120,1,10,1,3,118,28,4,0,0,0,0.129,0,0.01
"375","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,4,1,3,109,30,5,0,0,0,0.138,0,0.01
"376","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,9,1,3,111,36,5,0,1,0,0.132,0,0.012
"377","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,8,1,3,111,33,5,0,0,0,0.111,0,0.011
"378","WKI","WK1","H35",59.825,-144.721,9,"MDS",74120,1,6,2,3,116,38,5,0,0,0,0.128,0,0.009
"379","WKI","WK1","H35",59.825,-144.721,10,"MDS",74120,1,9,2,3,116,37,5,0,0,0,0.142,0,0.015
"380","WKI","WK1","H35",59.825,-144.721,3,"MDS",74120,1,3,1,3,116,35,5,0,0,0,0.128,0,0.013
"381","WKI","WK1","H35",59.825,-144.721,10,"MDS",74120,1,8,1,3,117,34,5,0,0,0,0.143,0,0.013
"382","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,10,2,3,117,32,5,0,0,0,0.136,0,0.011
"383","WKI","WK1","H35",59.825,-144.721,9,"MDS",74120,1,9,1,3,117,31,5,0,0,0,0.138,0,0.008
"384","WKI","WK1","H35",59.825,-144.721,17,"MDS",74120,1,7,1,3,117,21,5,0,0,0,0.166,0,0.013
"385","WKI","WK1","H35",59.825,-144.721,9,"MDS",74120,1,8,1,3,118,35,5,0,0,0,0.127,0,0.009
"386","WKI","WK1","H35",59.825,-144.721,5,"MDS",74120,1,8,2,3,118,32,5,0,0,0,0.16,0,0.012
"387","WKI","WK1","H35",59.825,-144.721,17,"MDS",74120,1,2,2,3,119,35,5,0,0,0,0.156,0,0.013
"388","WKI","WK1","H35",59.825,-144.721,17,"MDS",74120,1,10,1,3,119,33,5,0,0,0,0.16,0,0.024
"389","WKI","WK1","H35",59.825,-144.721,17,"MDS",74120,1,9,1,3,119,30,5,0,0,0,0.154,0,0.011
"390","WKI","WK1","H35",59.825,-144.721,10,"MDS",74120,1,4,1,3,119,29,5,0,0,0,0.155,0,0.015
"391","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,1,2,3,120,36,5,0,0,0,0.18,0,0.015
"392","WKI","WK1","H35",59.825,-144.721,17,"MDS",74120,1,3,2,3,120,31,5,0,0,0,0.17,0,0.012
"393","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,2,1,3,122,33,5,0,0,0,0.192,0,0.03
"394","WKI","WK1","H35",59.825,-144.721,10,"MDS",74120,1,6,1,3,123,34,5,0,0,0,0.131,0,0.016
"395","WKI","WK1","H35",59.825,-144.721,9,"MDS",74120,1,5,2,3,123,32,5,0,0,0,0.047,0,0.01
"396","WKI","WK1","H35",59.825,-144.721,1,"MDS",74120,1,9,1,3,124,34,5,0,0,0,0.145,0,0.017
"397","WKI","WK1","H35",59.825,-144.721,10,"MDS",74120,1,2,2,1,110,35,6,1,0,0,0.112,0,0.009
"398","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,3,2,3,110,31,6,0,0,0,0.128,0,0.014
"399","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,7,1,3,112,31,6,0,0,0,0.128,0,0.012
"400","WKI","WK1","H35",59.825,-144.721,5,"MDS",74120,1,5,1,3,113,35,6,0,0,0,0.115,0,0.009
"401","WKI","WK1","H35",59.825,-144.721,5,"MDS",74120,1,10,2,3,114,22,6,0,1,0,0.129,0,0.011
"402","WKI","WK1","H35",59.825,-144.721,5,"MDS",74120,1,9,2,3,115,38,6,0,0,0,0.15,0,0.011
"403","WKI","WK1","H35",59.825,-144.721,5,"MDS",74120,1,7,1,3,116,37,6,0,0,3,0.149,0,0.014
"404","WKI","WK1","H35",59.825,-144.721,5,"MDS",74120,1,2,1,3,118,30,6,0,0,0,0.152,0,0.013
"405","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,2,2,3,119,33,6,0,0,0,0.158,0,0.009
"406","WKI","WK1","H35",59.825,-144.721,14,"MDS",74120,1,5,1,3,119,33,6,0,0,0,0.115,0,0.012
"407","WKI","WK1","H35",59.825,-144.721,9,"MDS",74120,1,3,1,3,119,29,6,0,0,0,0.182,0,0.014
"408","WKI","WK1","H35",59.825,-144.721,1,"MDS",74120,1,6,2,3,119,24,6,0,0,0,0.151,0,0.016
"409","WKI","WK1","H35",59.825,-144.721,10,"MDS",74120,1,7,2,3,120,30,6,0,0,0,0.133,0,0.014
"410","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,4,2,3,122,36,6,0,0,0,0.18,0,0.013
"411","WKI","WK1","H35",59.825,-144.721,9,"MDS",74120,1,7,1,3,122,32,6,0,0,0,0.16,0,0.012
"412","WKI","WK1","H35",59.825,-144.721,17,"MDS",74120,1,8,1,3,123,25,6,0,0,0,0.14,0,0.007
"413","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,6,1,3,127,28,6,0,0,0,0.173,0,0.013
"414","WKI","WK1","H35",59.825,-144.721,1,"MDS",74120,1,4,1,3,127,20,6,0,0,0,0.151,0,0.013
"415","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,3,1,3,128,21,6,0,0,0,0.153,0,0.013
"416","WKI","WK1","H35",59.825,-144.721,17,"MDS",74120,1,4,2,3,129,29,6,0,0,0,0.16,0,0.013
"417","WKI","WK1","H35",59.825,-144.721,10,"MDS",74120,1,5,2,3,130,34,6,0,0,0,0.188,0,0.016
"418","WKI","WK1","H35",59.825,-144.721,1,"MDS",74120,1,3,1,3,136,24,6,0,0,0,0.151,0,0.017
"419","WKI","WK1","H35",59.825,-144.721,5,"MDS",74120,1,4,1,3,115,28,7,0,0,0,0.139,0,0.01
"420","WKI","WK1","H35",59.825,-144.721,10,"MDS",74120,1,3,1,3,115,27,7,0,1,0,0.143,0,0.013
"421","WKI","WK1","H35",59.825,-144.721,6,"MDS",74120,1,3,1,3,117,35,7,0,0,0,0.15,0,0.009
"422","WKI","WK1","H35",59.825,-144.721,13,"MDS",74120,1,6,1,3,118,34,7,0,0,2,0.131,0,0.013
"423","WKI","WK1","H35",59.825,-144.721,10,"MDS",74120,1,10,2,3,120,32,7,0,0,0,0.155,0,0.01
"424","WKI","WK1","H35",59.825,-144.721,7,"MDS",74120,1,3,1,3,121,31,7,0,0,0,0.139,0,0.015
"425","WKI","WK1","H35",59.825,-144.721,5,"MDS",74120,1,3,1,3,126,29,7,0,0,0,0.174,0,0.016
"426","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,9,2,3,127,22,7,0,0,0,0.179,0,0.016
"427","WKI","WK1","H35",59.825,-144.721,16,"MDS",74120,1,2,1,3,130,38,7,0,0,0,0.128,0,0.017
"428","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,1,1,3,110,24,8,0,0,0,0.131,0,0.009
"429","WKI","WK1","H35",59.825,-144.721,6,"MDS",74120,1,4,2,3,119,23,8,0,1,0,0.162,0,0.014
"430","WKI","WK1","H35",59.825,-144.721,9,"MDS",74120,1,1,2,3,123,33,8,0,0,0,0.185,0,0.017
"431","WKI","WK1","H35",59.825,-144.721,17,"MDS",74120,1,5,1,3,124,26,8,0,0,0,0.168,0,0.008
"432","WKI","WK1","H35",59.825,-144.721,13,"MDS",74120,1,1,1,3,127,30,8,0,0,0,0.184,0,0.017
"433","WKI","WK1","H35",59.825,-144.721,6,"MDS",74120,1,6,2,3,128,23,8,0,0,0,0.174,0,0.015
"434","WKI","WK1","H35",59.825,-144.721,3,"MDS",74120,1,5,2,3,129,27,8,0,0,0,0.218,0,0.016
"435","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,8,2,3,130,21,8,0,0,0,0.243,0,0.02
"436","WKI","WK1","H35",59.825,-144.721,8,"MDS",74120,1,7,2,3,135,25,8,0,0,0,0.226,0,0.02
"437","WKI","WK1","H35",59.825,-144.721,7,"MDS",74120,1,10,2,3,113,24,9,0,0,0,0.121,0,0.011
"438","WKI","WK1","H35",59.825,-144.721,4,"MDS",74120,1,6,2,3,122,21,9,0,0,0,0.157,0,0.013
"439","WKI","WK1","H35",59.825,-144.721,5,"MDS",74120,1,6,2,3,124,27,9,0,0,0,0.166,0,0.014
